,MAHDOUDE_NAME,AQUIFER_NAME,DATE_GREGORIAN,DATE_PERSIAN,LOCATION_LIST,CHECK_LOCATION_CONDI
122,سرخس,سرخس,2012-04-03,1391-1-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
123,سرخس,سرخس,2012-05-04,1391-2-15,"['اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2']",True
124,سرخس,سرخس,2012-06-04,1391-3-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",True
125,سرخس,سرخس,2012-07-05,1391-4-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
126,سرخس,سرخس,2012-08-05,1391-5-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
127,سرخس,سرخس,2012-09-05,1391-6-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",True
128,سرخس,سرخس,2012-10-06,1391-7-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",True
129,سرخس,سرخس,2012-11-05,1391-8-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
130,سرخس,سرخس,2012-12-05,1391-9-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
131,سرخس,سرخس,2013-01-04,1391-10-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
132,سرخس,سرخس,2013-02-03,1391-11-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
133,سرخس,سرخس,2013-03-05,1391-12-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
134,سرخس,سرخس,2013-04-04,1392-1-15,"['اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قوش خزائی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",True
135,سرخس,سرخس,2013-05-05,1392-2-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",True
136,سرخس,سرخس,2013-06-05,1392-3-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
137,سرخس,سرخس,2013-07-06,1392-4-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
138,سرخس,سرخس,2013-08-06,1392-5-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'شیر تپه', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
139,سرخس,سرخس,2013-09-06,1392-6-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",True
140,سرخس,سرخس,2013-10-07,1392-7-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
141,سرخس,سرخس,2013-11-06,1392-8-15,"['اراضی حسن آباد جر -wb', 'اول کچولی', 'ایستگاه کنترل گاز', 'بابا لقمان', 'بعد از آصف- چاه شماره 5', 'بعد از قوش سربزی عیسی مختاری', 'بلوار امام رضا (ع)', 'بین تام مختار و کندکلی', 'بین کچولی و قوش عظیم', 'تام رسول', 'جاده شیلات چاه شماره 9', 'حاجی جهند', 'دامپروری (2)', 'راه جنگل چاه شماره 10', 'روستای یاس تپه چاه شماره 13', 'شماره 1 جاده دولت آباد به صمد', 'شماره 2 جاده دولت آباد به صمد', 'صمد آباد', 'قبرستان تپه میراحمد', 'قبرستان عباس آباد', 'قبل از قوش سربزی شماره 4', 'قلعه نو چاه شماره 6', 'قوش خزائی', 'قوش سربزی', 'قوش چاکر', 'مسیر خط انتقال آب', 'معدن شن و ماسه -3', 'مقابل منطقه ویژه اقتصادی', 'منطقه ویژه تجاری', 'نزدیک فرودگاه خط لوله 7', 'نزدیک فنسهای فرودگاه', 'نهر انقلاب', 'نوار مرزی-14', 'نوار مرزی-چاه شماره 11', 'نوار مرزی-چاه شماره 12', 'پشت فرودگاه قدیم - 7', 'پشت پاسگاه سه گوش', 'پشت گازرسانی', 'چاه آب شرب', 'کلاته مره ای -اس 7', 'یاز تپه چاه شماره 2', 'یاس تپه راه جنگل']",False
